k,Ev,mes-ano,ONI
1059.8857442348008,0.36844644960593115,Jul-49,-0.30721456
1041.6553983228512,0.34043188082937437,Aug-49,-0.36240476
1139.0987945492664,0.33554853861220196,Sep-49,-0.4409121
1202.0099580712788,0.32005069052203344,Oct-49,-0.42093292
1200.9496855345913,0.32287522099970734,Nov-49,-0.39732447
1162.9924004192872,0.3432543559254426,Dec-49,-0.3695269
1207.2269392033543,0.32337188578432463,Jan-50,-0.42945546
1144.0445492662475,0.3102895572913181,Feb-50,-0.58291996
1151.9101153039833,0.30223845447781755,Mar-50,-0.7054761
1158.120283018868,0.3045360191699333,Apr-50,-0.6320081
1153.0136268343815,0.302109684866979,May-50,-0.4688133
1114.6352201257862,0.3006607687911028,Jun-50,-0.34778956
1159.894392033543,0.3368088038175293,Jul-50,-0.47205257
1230.7012578616352,0.32123943483882866,Aug-50,-0.5834399
1296.545073375262,0.326804206052826,Sep-50,-0.61734176
1306.0927672955975,0.3256368301294972,Oct-50,-0.5441122
1318.4250524109016,0.3324962700775788,Nov-50,-0.48841736
1248.8495807127883,0.3271408072564901,Dec-50,-0.48780945
1237.262316561845,0.32310711285757165,Jan-51,-0.5073065
1251.731394129979,0.32328080439150186,Feb-51,-0.6580448
1237.5314465408806,0.3196924167296634,Mar-51,-0.9827119
1266.3244234800839,0.324567153260539,Apr-51,-1.1709881
1255.7316561844864,0.3280263379876777,May-51,-1.1941218
1243.9800838574424,0.32940453182582474,Jun-51,-1.1074102
1308.1189727463313,0.3626808842407624,Jul-51,-1.0655986
1317.1307651991615,0.3355069690631313,Aug-51,-1.0678246
1504.252358490566,0.3653366737335304,Sep-51,-1.0552858
1592.5107442348008,0.3768828536555554,Oct-51,-1.0058904
1530.4698637316562,0.3668069476722345,Nov-51,-0.909525
1525.0136268343815,0.3680941423659751,Dec-51,-0.7921984
1590.7303459119496,0.3791656187313242,Jan-52,-0.7434943
1651.370283018868,0.38754565472710756,Feb-52,-0.8218486
1694.4229559748428,0.39631031776183895,Mar-52,-0.9429949
1763.9855870020965,0.4072568409547946,Apr-52,-0.973419
1696.2403039832286,0.3923694064484763,May-52,-0.9218535
1504.3149895178196,0.3605842514881458,Jun-52,-0.7872021
1329.8778825995807,0.3297866902471258,Jul-52,-0.6685787
1225.6325995807128,0.3187724568171289,Aug-52,-0.54109305
1164.370283018868,0.32807960815082265,Sep-52,-0.38350102
1104.8265199161426,0.4306815182752221,Oct-52,-0.2266946
1097.001572327044,0.33910847529908417,Nov-52,-0.06917551
1193.5448113207547,0.3303099895526893,Dec-52,0.0810012
1386.1588050314465,0.3416713379665624,Jan-53,0.14129259
1377.8558700209644,0.33470826245755797,Feb-53,0.21816982
1318.1029874213837,0.32800528847197463,Mar-53,0.16425201
1259.13286163522,0.3273785979043161,Apr-53,0.142721
1190.0144129979035,0.322900321183113,May-53,0.11774813
1123.2541928721173,0.32815510164173184,Jun-53,0.12095963
1016.2038784067086,0.3355728053368328,Jul-53,0.056759827
1073.4730083857442,0.412595414234353,Aug-53,0.0059022447
1091.446540880503,0.3528712095538437,Sep-53,-0.05134984
1124.0196540880504,0.3876484058301966,Oct-53,-0.060166333
1117.5159853249477,0.3473107299132045,Nov-53,-0.11974873
1196.775681341719,0.3328704571256587,Dec-53,-0.13323124
1150.8815513626835,0.3041038091627219,Jan-54,-0.13366912
1100.4111635220127,0.30982319371951395,Feb-54,-0.0742162
1107.1915618448638,0.32302661115091397,Mar-54,-0.13053831
1075.2211740041928,0.3507785752820576,Apr-54,-0.1598575
1081.558962264151,0.37059730867377816,May-54,-0.15851812
1191.1331236897274,0.3233498778537672,Jun-54,-0.07352939
1211.7513102725368,0.32641944513921134,Jul-54,-0.035804622
1292.3558700209644,0.32973711446184106,Aug-54,-0.08260044
1292.638364779874,0.32753711328741403,Sep-54,-0.0869714
1359.8212788259957,0.34285351712549833,Oct-54,0.01463557
1374.2672955974842,0.34512349994227914,Nov-54,0.036224257
1380.7489517819706,0.3496457859917109,Dec-54,0.08377305
1480.433962264151,0.36422648177099065,Jan-55,0.0104876505
1403.9575471698113,0.3415409569573449,Feb-55,-0.003114131
1358.5254192872117,0.33776890341382626,Mar-55,-0.0685273
1349.4140461215934,0.3385918548733378,Apr-55,-0.097878195
1262.440251572327,0.3193635245094715,May-55,-0.08032669
1291.120283018868,0.3276024372633637,Jun-55,-0.13526022
1323.948113207547,0.3366785395014183,Jul-55,-0.1386141
1224.1512054507336,0.3227182991016708,Aug-55,-0.20932402
1236.7237945492664,0.32169635021463366,Sep-55,-0.2356097
1287.881289308176,0.3330202965553538,Oct-55,-0.4117921
1219.0172955974842,0.3484380634203188,Nov-55,-0.55909103
1220.9601677148846,0.33855714739296944,Dec-55,-0.6990312
1210.0547693920334,0.34585312213547936,Jan-56,-0.7589461
1183.5238469601677,0.3470093174339505,Feb-56,-0.8185222
1167.2612683438156,0.35086590361282555,Mar-56,-0.8803567
1142.7649371069183,0.3441129662124583,Apr-56,-0.95426434
1100.9496855345913,0.3514412373264861,May-56,-0.88501614
1108.3453878406708,0.35756041408100436,Jun-56,-0.7906452
1154.2148846960167,0.34917322009930374,Jul-56,-0.643315
1152.2078092243187,0.31372207729975965,Aug-56,-0.63095367
1169.9504716981132,0.3138194098896067,Sep-56,-0.60372394
1206.7814465408806,0.3354525065713397,Oct-56,-0.6069829
1249.3474842767296,0.35882209538521775,Nov-56,-0.63035166
1234.267819706499,0.33439579075577186,Dec-56,-0.71726984
1416.7785639412998,0.35518284373015063,Jan-57,-0.84079
1445.1229035639412,0.35381214665317956,Feb-57,-1.064065
1394.1682389937107,0.3421215767679949,Mar-57,-1.2753747
1434.2777777777778,0.35302927192465733,Apr-57,-1.3524367
1454.256289308176,0.3578924016610639,May-57,-1.2294692
1500.7489517819706,0.3659970760882686,Jun-57,-0.96311975
1548.428459119497,0.37396333785744046,Jul-57,-0.72317106
1655.9664570230607,0.39281091488823006,Aug-57,-0.5785753
1673.313679245283,0.3962243063681087,Sep-57,-0.5687779
1751.196540880503,0.40304614328268423,Oct-57,-0.62494326
1797.5607966457023,0.4103257031523967,Nov-57,-0.6566735
1696.3147274633125,0.39596656674354336,Dec-57,-0.69688267
1544.263102725367,0.3729020383228464,Jan-58,-0.7040823
1439.0060272536687,0.3580471444065791,Feb-58,-0.7061819
1466.5356394129979,0.3564898357941777,Mar-58,-0.6252531
1645.2403039832286,0.386443858015918,Apr-58,-0.48959127
1618.045859538784,0.3779463526711086,May-58,-0.36434612
1621.057389937107,0.3762081790744117,Jun-58,-0.16158849
1454.986111111111,0.35845366808838075,Jul-58,-0.096339144
1324.9858490566037,0.3471189697661337,Aug-58,0.019166056
1221.2230083857442,0.3210403219446084,Sep-58,0.09891155
1164.257075471698,0.34053945690397447,Oct-58,0.2586991
1170.005503144654,0.3266201627731193,Nov-58,0.39616573
1140.1957547169811,0.32025108233111066,Dec-58,0.48995835
1095.3024109014675,0.3109490834141236,Jan-59,0.51372916
1097.644392033543,0.32123968124870905,Feb-59,0.5047121
1048.4281970649895,0.3489478349952469,Mar-59,0.62397915
1083.662997903564,0.36886402012152264,Apr-59,0.74745995
1097.1163522012578,0.35018633725152887,May-59,0.9512896
1108.583071278826,0.3250943806516661,Jun-59,0.9373508
1139.2203878406708,0.3134447822900742,Jul-59,0.8376872
1184.1197589098533,0.32204940658403775,Aug-59,0.643626
1290.9971174004193,0.33879489818237996,Sep-59,0.43965426
1322.329926624738,0.33542834784758335,Oct-59,0.31328914
1361.877358490566,0.34063306759902634,Nov-59,0.19490156
1347.1650943396226,0.34345677547167247,Dec-59,0.15569271
1217.2345387840671,0.3519194610317562,Jan-60,0.10669509
1180.263364779874,0.37128789082216473,Feb-60,0.068867885
1157.8860062893082,0.3238984611899691,Mar-60,0.02591781
1211.5094339622642,0.3279430830356226,Apr-60,0.10674291
1240.3466981132076,0.3278038210051445,May-60,0.28418258
1330.7856394129979,0.3443403942882965,Jun-60,0.40590507
1313.4093291404613,0.3425838590353788,Jul-60,0.34776378
1311.9842767295597,0.33715327462472255,Aug-60,0.18990506
1226.223532494759,0.32293546574697235,Sep-60,0.057572648
1236.5112683438156,0.3234963269935682,Oct-60,-0.024438549
1177.2851153039833,0.3321598532078896,Nov-60,-0.10696543
1155.4116876310272,0.33421898421451035,Dec-60,-0.21021527
1096.1318134171909,0.3547647331808652,Jan-61,-0.26926583
1117.882075471698,0.39149794381115827,Feb-61,-0.2828696
1097.7285115303982,0.4102097889911946,Mar-61,-0.2841472
1178.5503144654087,0.37342155088613965,Apr-61,-0.18278633
1113.881289308176,0.3217533868858272,May-61,-0.12156795
1182.8372641509434,0.3238465468530924,Jun-61,-0.10646263
1218.5788784067086,0.3446899857525689,Jul-61,-0.11926749
1180.9289832285115,0.3491781759218528,Aug-61,-0.13519539
1149.587788259958,0.34771436419940377,Sep-61,-0.072467566
1183.052935010482,0.3289089877275207,Oct-61,-0.07855418
1188.0623689727463,0.350279688153261,Nov-61,-0.09861271
1196.835429769392,0.3247771140552631,Dec-61,-0.084575385
1280.6666666666667,0.3616893439698932,Jan-62,-0.092810966
1272.9772012578617,0.33856438204454525,Feb-62,-0.12353506
1245.789570230608,0.3334914966921737,Mar-62,-0.22711565
1317.977463312369,0.3436530003275904,Apr-62,-0.24017823
1268.158280922432,0.3409385317869721,May-62,-0.15604936
1278.869496855346,0.34560558106131656,Jun-62,-0.14141914
1206.7502620545074,0.3233902496104163,Jul-62,-0.08541805
1231.9848008385745,0.3242474410087143,Aug-62,-0.095661685
1211.6857966457023,0.3312693330747315,Sep-62,0.009695689
1234.29035639413,0.33611636364596226,Oct-62,0.020510193
1201.428459119497,0.3238251349811513,Nov-62,-0.05601795
1147.0568658280922,0.32873248330996835,Dec-62,-0.1525797
1150.9093291404613,0.38740416980727865,Jan-63,-0.2688343
1056.1648322851154,0.4079246330089437,Feb-63,-0.31646582
1073.9850628930817,0.3889803383004896,Mar-63,-0.42338175
1063.6705974842766,0.3919235316313173,Apr-63,-0.49223748
1048.4593815513626,0.437657933346119,May-63,-0.4970507
1061.5765199161426,0.3352814243132929,Jun-63,-0.42826578
1081.5107442348008,0.3193564186089034,Jul-63,-0.38263345
1111.8003144654087,0.30923673395677315,Aug-63,-0.28189975
1175.1066561844864,0.3130307547226567,Sep-63,-0.21060883
1214.4158805031448,0.318103176599101,Oct-63,-0.18938963
1294.106394129979,0.3333197167781856,Nov-63,-0.1911419
1346.4664570230607,0.33989319515170535,Dec-63,-0.2404124
1284.95571278826,0.3280104506386343,Jan-64,-0.23193282
1348.7382075471698,0.36267672124292294,Feb-64,-0.308226
1402.5385220125786,0.3593626200937752,Mar-64,-0.4031137
1391.2866876310272,0.34563960379771963,Apr-64,-0.47663718
1301.754716981132,0.33429784470779317,May-64,-0.55957353
1300.7379454926624,0.3327727021637639,Jun-64,-0.5645147
1303.5736373165619,0.3315461023917959,Jul-64,-0.45736182
1246.3527253668763,0.337774536411168,Aug-64,-0.33118433
1189.032756813417,0.3181859296271415,Sep-64,-0.1799968
1415.7528825995807,0.3513323419511948,Oct-64,-0.12546578
1565.1936582809224,0.3777818523467593,Nov-64,-0.020008415
1637.3634696016773,0.38830951900983535,Dec-64,0.1534838
1557.0600104821804,0.37211297989857034,Jan-65,0.29584917
1507.6493710691823,0.3617155139589948,Feb-65,0.38893646
1380.0566037735848,0.34579670689279796,Mar-65,0.3378804
1371.0911949685535,0.3472857067143135,Apr-65,0.41294497
1360.91535639413,0.34415978370939526,May-65,0.43432525
1373.3655660377358,0.3464708946486518,Jun-65,0.41135946
1351.7505241090146,0.3459934496912219,Jul-65,0.15919273
1314.5927672955975,0.36677396859076145,Aug-65,-0.16330339
1272.0183438155136,0.3714236595729923,Sep-65,-0.4149784
1208.8309748427673,0.3173208437731007,Oct-65,-0.6842584
1309.8343815513626,0.33774489939116287,Nov-65,-0.78239244
1281.8608490566037,0.33620156488925335,Dec-65,-0.8575472
1353.7379454926624,0.34357567318542753,Jan-66,-0.8298811
1409.441037735849,0.3508612981994664,Feb-66,-0.8771215
1446.8542976939204,0.36216294625319245,Mar-66,-0.909477
1503.7775157232704,0.36958649229748586,Apr-66,-0.9854502
1503.1837002096436,0.3681566074488277,May-66,-0.8894401
1409.880503144654,0.35255756362174984,Jun-66,-0.7746508
1330.6588050314465,0.33773020885837896,Jul-66,-0.5350093
1376.1543501048218,0.3489539088880805,Aug-66,-0.48291388
1297.836215932914,0.3330726117617167,Sep-66,-0.3415631
1262.2101677148846,0.3245469551434732,Oct-66,-0.22565445
1270.1944444444443,0.32571708102035574,Nov-66,0.01720463
1319.8194444444443,0.34737511375146984,Dec-66,0.16704616
1347.9834905660377,0.3460518598601072,Jan-67,0.369821
1289.0741614255764,0.3282876503315968,Feb-67,0.4981045
1351.1687631027253,0.3365128135428806,Mar-67,0.64827704
1376.690251572327,0.3461382503844409,Apr-67,0.69516903
1317.5495283018868,0.3363698561868239,May-67,0.78124255
1276.1344339622642,0.3293964534248655,Jun-67,0.77491593
1299.3024109014675,0.3353723869680963,Jul-67,0.6684778
1316.0120545073376,0.3412776078450835,Aug-67,0.46302345
1268.8011006289307,0.33856914972168595,Sep-67,0.20896006
1271.1420335429768,0.3289400418576674,Oct-67,0.020668175
1273.5649895178196,0.3505519905145072,Nov-67,-0.05255613
1242.3799790356395,0.3414381802097448,Dec-67,-0.09158078
1176.8878406708595,0.35106084011829725,Jan-68,-0.1262155
1135.735324947589,0.340580949388425,Feb-68,-0.19523764
1097.1069182389938,0.3579448566943958,Mar-68,-0.28112322
1071.8016247379455,0.33673683381498015,Apr-68,-0.3610095
1082.8262578616352,0.32275163327797,May-68,-0.5141994
1245.7722746331237,0.34744128336584834,Jun-68,-0.575122
1277.6742662473794,0.3423602068575892,Jul-68,-0.55869395
1326.9027777777778,0.3479866242711703,Aug-68,-0.45463857
1394.572064989518,0.35114910775840774,Sep-68,-0.3410822
1504.979035639413,0.37281153589108645,Oct-68,-0.30082515
1562.9069706498951,0.373453764645545,Nov-68,-0.29940766
1615.0041928721173,0.38428967383924745,Dec-68,-0.32901084
1577.7869496855346,0.3822813987389531,Jan-69,-0.42470267
1564.9158805031448,0.3870494383784007,Feb-69,-0.45019484
1680.4085429769393,0.38881638812370545,Mar-69,-0.50428456
1823.8278301886792,0.413676831474531,Apr-69,-0.37888578
1863.5104821802936,0.4207846801048253,May-69,-0.3738201
2095.1126834381553,0.45963677217887816,Jun-69,-0.33747706
2208.972222222222,0.4736726385797393,Jul-69,-0.49170202
2132.8621593291405,0.45505654727340117,Aug-69,-0.51070243
1870.9845387840671,0.41709054381406907,Sep-69,-0.54433346
1689.2054507337525,0.3916884664476962,Oct-69,-0.4397713
1379.1375786163521,0.34449712895086476,Nov-69,-0.34072042
1259.6158280922432,0.3233251978674932,Dec-69,-0.1417688
1278.1370545073376,0.33963706849866876,Jan-70,-0.0128827235
1246.9709119496856,0.36144542118146505,Feb-70,0.12025277
1292.3076519916142,0.35120480931921527,Mar-70,0.2046819
1268.2214360587002,0.3255119362385301,Apr-70,0.33198088
1244.9669811320755,0.3180018659538291,May-70,0.54042
1244.6960167714885,0.3171773779869911,Jun-70,0.7096279
1260.8045073375263,0.3269419208435415,Jul-70,0.81252897
1178.4114255765198,0.3177241915339038,Aug-70,0.6643436
1167.6294549266247,0.3277950179800368,Sep-70,0.47400755
1130.829140461216,0.3233845058655134,Oct-70,0.27109173
1169.9046121593292,0.32155068122932173,Nov-70,0.12306453
1165.2117400419288,0.3003643254746108,Dec-70,0.07413008
1255.4281970649895,0.33197611487066403,Jan-71,0.16660142
1308.7848532494759,0.333027317352735,Feb-71,0.33610335
1564.6181865828091,0.37453320846200194,Mar-71,0.45970154
1667.5778301886792,0.3885422391663374,Apr-71,0.4789469
1831.9001572327045,0.4151212611714354,May-71,0.48561233
1808.5463836477988,0.4139271850688865,Jun-71,0.48161447
1724.7020440251572,0.40285550856552854,Jul-71,0.4099874
1689.1022012578617,0.39617424391124123,Aug-71,0.3399084
1546.361635220126,0.3749696876521695,Sep-71,0.17395741
1418.0828092243187,0.35172867040345346,Oct-71,0.016478656
1338.6401991614255,0.3370710576353069,Nov-71,-0.2997948
1292.1386268343815,0.33045078993559784,Dec-71,-0.5330085
1364.7122641509434,0.3431313303564663,Jan-72,-0.6933616
1306.4570230607967,0.35862144457384226,Feb-72,-0.6776538
1282.3008385744236,0.4066861356887031,Mar-72,-0.6856202
1195.2557651991615,0.4055264819733994,Apr-72,-0.7434984
1203.8498427672955,0.34666126450816703,May-72,-0.8474587
1204.277253668763,0.31263002051258926,Jun-72,-0.89795077
1362.6331236897274,0.3386607708079386,Jul-72,-0.9209635
1352.3440775681343,0.33819770613480765,Aug-72,-0.86574525
1465.854821802935,0.3622423439192534,Sep-72,-0.8469647
1570.2101677148846,0.38152565338346894,Oct-72,-0.756725
1822.778039832285,0.417991928079038,Nov-72,-0.76117194
1882.1844863731656,0.4259041539180713,Dec-72,-0.7340685
1774.8676624737946,0.41253788047956846,Jan-73,-0.75590503
1574.6569706498951,0.3784445533612917,Feb-73,-0.76838213
1508.6933962264152,0.365429030374583,Mar-73,-0.80304694
1478.2130503144654,0.36065057965106284,Apr-73,-0.7574256
1485.2581236897274,0.36282943262961187,May-73,-0.7005719
1518.5230607966457,0.3697479590903436,Jun-73,-0.6236741
1570.1061320754718,0.3835633745166505,Jul-73,-0.5128201
1472.1150419287212,0.3744501242545955,Aug-73,-0.2923436
1456.0788784067086,0.3740786008704443,Sep-73,-0.0273218
1548.5579140461216,0.38303439236569203,Oct-73,0.14449108
1667.5801886792453,0.39310294174361643,Nov-73,0.39237928
1669.8710691823899,0.392834130698257,Dec-73,0.6306508
1632.1601153039833,0.3917571835208756,Jan-74,0.95871216
1550.3419811320755,0.3811556167439921,Feb-74,1.1331575
1649.1564465408806,0.38856383512480347,Mar-74,1.3357286
1762.081498951782,0.4061311509145613,Apr-74,1.4560751
1778.8553459119496,0.4117553157158096,May-74,1.4769512
1793.986897274633,0.4166540660770006,Jun-74,1.3806189
1951.606394129979,0.4372366560241273,Jul-74,1.1145618
1595.495283018868,0.3836875155274138,Aug-74,0.74106115
1485.0524109014675,0.36560189509613483,Sep-74,0.2406512
1395.9423480083858,0.3491028930055239,Oct-74,-0.16969192
1426.067610062893,0.3513330597907738,Nov-74,-0.46425584
1311.1800314465409,0.34262354708591214,Dec-74,-0.62961733
1310.7921907756813,0.35832601535312525,Jan-75,-0.7673267
1287.7809224318657,0.44048564556204534,Feb-75,-0.90435284
1242.1635220125786,0.42787101514882825,Mar-75,-1.0955596
1305.8807651991615,0.3486623262396014,Apr-75,-1.284084
1313.0151991614255,0.3318628601355288,May-75,-1.4306555
1320.1553983228512,0.33674694794787696,Jun-75,-1.4214741
1343.8335953878407,0.33822521507181885,Jul-75,-1.2559465
1178.861635220126,0.3156036126719325,Aug-75,-0.99656653
1210.9103773584907,0.3314862796445472,Sep-75,-0.7895842
1312.0429769392033,0.33593947325230894,Oct-75,-0.6845182
1303.1808176100628,0.33256310840999465,Nov-75,-0.6418877
1328.8474842767296,0.33705800301290206,Dec-75,-0.46965614
1390.8860062893082,0.3512317616782029,Jan-76,-0.39571193
1463.1818658280922,0.3626388632446296,Feb-76,-0.34012496
1425.850890985325,0.35402428250320883,Mar-76,-0.45535976
1518.1268343815514,0.36583240863463923,Apr-76,-0.43660638
1502.927672955975,0.3633056462204214,May-76,-0.46737128
1431.6679769392033,0.3512433814490287,Jun-76,-0.51610804
1331.202568134172,0.3517517245423713,Jul-76,-0.5796955
1356.3854821802936,0.4084081532305838,Aug-76,-0.6084688
1389.7945492662475,0.3531762562504257,Sep-76,-0.710394
1526.2615303983227,0.36922203861471425,Oct-76,-0.9064478
1584.7327044025158,0.37522445486635236,Nov-76,-1.1068447
1598.3653039832286,0.38300660556172345,Dec-76,-1.2089702
1681.2783018867924,0.40058261147786267,Jan-77,-1.2801678
1724.1113731656185,0.40436561212839217,Feb-77,-1.3004067
1740.058962264151,0.40831392321554627,Mar-77,-1.322911
1762.0083857442348,0.41274704534274526,Apr-77,-1.4249653
1724.110324947589,0.4067111628817126,May-77,-1.5565639
1676.2531446540881,0.3946307452183152,Jun-77,-1.5443121
1635.274109014675,0.38965468350725724,Jul-77,-1.2428141
1541.2264150943397,0.3684170180256909,Aug-77,-0.9444865
1593.5099580712788,0.38363400411107584,Sep-77,-0.74537647
1664.8335953878407,0.3909995790664391,Oct-77,-0.64100164
1520.1928721174004,0.36637396286751056,Nov-77,-0.41990453
1457.237683438155,0.36938668735952235,Dec-77,-0.14187203
1443.380503144654,0.3776946826059821,Jan-78,0.21582317
1348.0946016771488,0.36537852973639556,Feb-78,0.43572837
1361.494496855346,0.3621589008923168,Mar-78,0.6325473
1338.507075471698,0.3585592912481099,Apr-78,0.5965765
1252.2387316561844,0.3456100367789224,May-78,0.5906369
1212.8123689727463,0.32345174136789967,Jun-78,0.5006918
1249.8647798742138,0.3300612321940903,Jul-78,0.5076545
1251.58071278826,0.34223216072692286,Aug-78,0.41799578
1273.662997903564,0.3406531586496678,Sep-78,0.3164566
1290.5416666666667,0.3389027293547287,Oct-78,0.19183174
1209.1438679245282,0.3433724102315754,Nov-78,0.22465311
1124.7528825995807,0.32419978602945726,Dec-78,0.24444684
1118.5893605870021,0.3157103101511428,Jan-79,0.273409
1112.5883123689728,0.34364310643892987,Feb-79,0.2487513
1111.7727987421383,0.3454325328929362,Mar-79,0.39561456
1155.0681341719078,0.3338901284093367,Apr-79,0.6433468
1178.5235849056603,0.3285165887047347,May-79,0.71680397
1207.597746331237,0.33807850119689403,Jun-79,0.7741441
1212.7413522012578,0.38971310318074726,Jul-79,0.5437417
1217.7468553459119,0.351091784574999,Aug-79,0.34794417
1293.8286163522012,0.3277986873437942,Sep-79,-0.015352479
1354.3013626834381,0.33753191708218483,Oct-79,-0.22453432
1336.3107966457023,0.3393458524656799,Nov-79,-0.31327796
1347.498427672956,0.3430519107725039,Dec-79,-0.3039698
1212.533280922432,0.3228523233567522,Jan-80,-0.299415
1187.079926624738,0.31568780586584155,Feb-80,-0.32714078
1262.087788259958,0.34615543336479565,Mar-80,-0.30851886
1171.5736373165619,0.3276935899691262,Apr-80,-0.19349438
1160.8325471698113,0.3132097824687662,May-80,-0.0054352717
1274.5490041928722,0.3500188324443755,Jun-80,0.16726604
1242.8642557651992,0.3497339703883802,Jul-80,0.21257688
1223.4701257861636,0.36434939781871833,Aug-80,0.17020932
1250.9795597484276,0.3442392502230351,Sep-80,0.11456206
1357.578354297694,0.38399885563865344,Oct-80,0.15749836
1268.9709119496856,0.3629210665563608,Nov-80,0.1937722
1202.1069182389938,0.3386190041601523,Dec-80,0.28119308
1208.4095911949685,0.36376358671163883,Jan-81,0.48114765
1240.5885744234802,0.3618534899230772,Feb-81,0.71301115
1205.4934486373165,0.31661765559615457,Mar-81,0.89475304
1245.6703354297695,0.322583747958148,Apr-81,0.8125583
1253.0010482180294,0.32063804390510453,May-81,0.7591849
1222.7762054507336,0.326055036894948,Jun-81,0.65288645
1240.9837526205451,0.328872042748566,Jul-81,0.61196697
1191.937893081761,0.3213250093631783,Aug-81,0.5864624
1275.537997903564,0.33783685811872144,Sep-81,0.534792
1389.5856918238994,0.3497588425211432,Oct-81,0.4907493
1290.2350628930817,0.3350818085370695,Nov-81,0.33439633
1262.0110062893082,0.3360916968847543,Dec-81,0.21934204
1218.45571278826,0.35421062532962205,Jan-82,0.13399017
1101.716719077568,0.4199276759445257,Feb-82,0.102344595
1133.2953354297695,0.33019654580680424,Mar-82,0.10008093
1211.9502096436058,0.32221602965198115,Apr-82,0.13704239
1282.7479035639412,0.3313654911721753,May-82,0.16437337
1278.5683962264152,0.3231738199117528,Jun-82,0.08367635
1376.2044025157234,0.3503931896268764,Jul-82,0.024060337
1386.565251572327,0.37401927379653227,Aug-82,-0.06711958
1402.3039832285115,0.3681404696541584,Sep-82,-0.09659245
1369.187106918239,0.34329292179715754,Oct-82,-0.22716454
1364.3349056603774,0.34096757303310826,Nov-82,-0.29951212
1464.658280922432,0.36588727657716896,Dec-82,-0.2925409
1589.9874213836479,0.3804713520276056,Jan-83,-0.19754156
1628.2712264150944,0.38478478415295614,Feb-83,-0.0523271
1585.3658280922432,0.3792774055440351,Mar-83,-0.017126108
1634.006289308176,0.3854938444524416,Apr-83,0.007898882
1745.2657232704403,0.4013701801389449,May-83,0.049292374
1782.256289308176,0.4135250984536057,Jun-83,0.083334595
1873.4829664570232,0.42641626161118346,Jul-83,0.08660877
1788.0036687631027,0.4122188087222799,Aug-83,0.12239174
1701.072064989518,0.3991839535902344,Sep-83,0.20734057
1640.1609014675053,0.38712393603962825,Oct-83,0.4151012
1436.6829140461216,0.3556787264827383,Nov-83,0.5474443
1454.524895178197,0.378265754106393,Dec-83,0.7360805
1410.5712788259957,0.36658109368406616,Jan-84,0.8397994
1363.837002096436,0.3631965321096952,Feb-84,1.0021577
1370.9491614255764,0.36915414039311517,Mar-84,1.2772241
1516.9072327044025,0.3624798309260861,Apr-84,1.5487168
1636.5885744234802,0.38287278904323285,May-84,1.8864688
1685.2667714884697,0.39615327697178293,Jun-84,1.9520684
1700.362683438155,0.3974293830543859,Jul-84,1.8469194
1690.5115303983227,0.3959144097012635,Aug-84,1.4172195
1617.5626310272537,0.38417940099863185,Sep-84,1.006993
1501.1247379454926,0.3638881349861703,Oct-84,0.60572624
1412.1837002096436,0.34770365810433285,Nov-84,0.33076146
1348.0634171907757,0.3406792605599272,Dec-84,0.13545756
1251.8891509433963,0.3521046060834509,Jan-85,0.07966863
1141.8037211740043,0.36669010378371575,Feb-85,-0.040060245
1139.5626310272537,0.3547764911333786,Mar-85,-0.20617265
1113.2384696016773,0.3416686152592456,Apr-85,-0.41749114
1138.7885220125786,0.33696969798784215,May-85,-0.49088076
1123.269392033543,0.3270589221311213,Jun-85,-0.44216222
1148.1066561844864,0.3619643502444044,Jul-85,-0.3271617
1152.7237945492664,0.3592862707678843,Aug-85,-0.22817777
1123.4840146750523,0.35149854629919736,Sep-85,-0.21953605
1166.4447064989517,0.3265607599814755,Oct-85,-0.32254115
1153.8482704402516,0.321438509988765,Nov-85,-0.3999303
